Subcategory,Food,Serving,Calories,URL
Meals & Dishes,Jambalaya,100 g,124 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Khichdi,100 g,117 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Kung Pao Chicken,100 g,129 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Lasagna,100 g,171 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Lentil Soup,100 g,25 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Mac and Cheese,100 g,502 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Manicotti,100 g,206 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Meat Pie,100 g,204 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Meatball,100 g,214 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Meatball Soup,100 g,108 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Meatloaf,100 g,165 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Mince Pie,100 g,289 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Minestrone Soup,100 g,45 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Miso Soup,100 g,136 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Mushroom Soup,100 g,88 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Noodle Soup,100 g,100 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Omelette,100 g,387 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Onion Soup,100 g,16 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Orange Chicken,100 g,262 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Oxtail Soup,100 g,84 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Pad Thai,100 g,100 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Paella,100 g,120 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Pasta Bolognese,100 g,146 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Pasta Pesto,100 g,314 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Pasta with Tomato Sauce,100 g,341 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Pide,100 g,273 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Poached Egg,100 g,137 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Poke,100 g,368 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Potato Salad,100 g,105 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Potato Soup,100 g,92 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,"Potato, baked, Baked Potato with Sour Cream",100 g,130 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,"Potatoes au Gratin, Potato Gratin, Scalloped Potatoes",100 g,113 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Pumpkin Cream,100 ml,559 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Rajma,100 g,143 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Ramen,100 ml,62 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Roast Dinner,100 g,125 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Sambar,100 g,85 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Samosa,100 g,112 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Sandwich,100 g,225 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Scrambled Eggs,100 g,155 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Scrapple,100 g,227 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Shepherds Pie,100 g,123 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Shrimp Cocktail,100 g,122 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,"Spaghetti with Meat Sauce,  Spaghetti Bolognese",100 g,120 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Spaghetti with Meatballs,100 g,152 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Spicy Tuna Roll,100 g,175 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Split Pea Soup with Ham,100 g,77 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Split Pea Soup,100 g,76 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Spring Roll,100 g,212 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Squash,100 g,191 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Stew Beef,100 g,74 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Stir Fried Vegetables,100 g,138 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Taco,100 g,206 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Tandoori Chicken,100 g,247 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Tomatosoup,100 ml,36 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Tuna Salad,100 g,73 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Turkey Pot Pie,100 g,231 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Turkey Vegetable Soup,100 g,48 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Vegetable Beef Soup,100 g,48 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Vegetable Egg Roll,100 g,257 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Vegetable Lasagna,100 g,119 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Vegetable Soup,100 ml,26 Cal,https://www.calories.info/food/meals-dishes
Meals & Dishes,Wonton Soup,100 ml,32 Cal,https://www.calories.info/food/meals-dishes
Milk & Dairy Products,Actimel (Danone),100 g,73 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Almond Milk,100 ml,22 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Butter,100 g,754 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Buttermilk,100 ml,37 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Chocolate Milk,100 ml,132 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Coconut Milk,100 ml,230 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Coffee Creamer,100 ml,206 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Condensed Milk,100 ml,132 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,"Condensed Milk, sweetened",100 ml,321 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Cream,100 g,308 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Creme Fraiche,100 g,281 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Goat Milk,100 ml,67 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Greek Yogurt,100 g,116 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Half and Half Cream,100 g,131 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,"Heavy Cream, Heavy Whipping Cream",100 g,343 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Hot Chocolate,100 ml,132 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Kefir,100 ml,65 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Lactose Free Milk,100 ml,39 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Lassi,100 ml,65 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Malted Milk,100 ml,58 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Mango Lassi,100 g,82 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Mascarpone,100 g,393 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,"Milk, 1.5% fat, low-fat",100 ml,48 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,"Milk, 2% fat, low fat",100 ml,50 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,"Milk, Whole Milk, Full Fat Milk",100 ml,65 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,"Milk, fat free",100 ml,34 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,"Milkshake, Strawberry",100 g,165 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,"Milkshake, Vanilla",100 g,78 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,"Natural Yoghurt, plain",100 g,69 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,"Powdered Milk, Milk Powder",100 g,482 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Rice Milk,100 ml,53 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Semi Skimmed Milk,100 ml,47 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Sheep Milk,100 ml,94 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Skim Milk,100 ml,35 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Soy Milk,100 ml,36 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,"Whipped Cream, Whipping Cream",100 ml,308 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,Yakult,100 ml,67 Cal,https://www.calories.info/food/milk-dairy-products
Milk & Dairy Products,"Yougurt, plain",100 g,69 Cal,https://www.calories.info/food/milk-dairy-products
Mushrooms,Breaded Mushroom,100 g,98 Cal,https://www.calories.info/food/mushrooms
Mushrooms,Champignons,100 g,24 Cal,https://www.calories.info/food/mushrooms
Mushrooms,Chanterelle Mushroom,100 g,32 Cal,https://www.calories.info/food/mushrooms
Mushrooms,Crimini Mushroom,100 g,30 Cal,https://www.calories.info/food/mushrooms
Mushrooms,Enoki Mushrooms,100 g,44 Cal,https://www.calories.info/food/mushrooms
Mushrooms,Maitake Mushroom,100 g,31 Cal,https://www.calories.info/food/mushrooms
Mushrooms,Morel Mushroom,100 g,28 Cal,https://www.calories.info/food/mushrooms
Mushrooms,Mushrooms,100 g,25 Cal,https://www.calories.info/food/mushrooms
Mushrooms,"Mushrooms, cooked",100 g,26 Cal,https://www.calories.info/food/mushrooms
Mushrooms,Oyster Mushroom,100 g,35 Cal,https://www.calories.info/food/mushrooms
Mushrooms,Porcini Mushroom,100 g,39 Cal,https://www.calories.info/food/mushrooms
Mushrooms,"Porcini Mushroom, dried",100 g,272 Cal,https://www.calories.info/food/mushrooms
Mushrooms,Shiitake Mushroom,100 g,46 Cal,https://www.calories.info/food/mushrooms
Mushrooms,Truffles,100 g,91 Cal,https://www.calories.info/food/mushrooms
Mushrooms,White Button Mushroom,100 g,31 Cal,https://www.calories.info/food/mushrooms
Nuts & Seeds,Acorn,100 g,387 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Almond,100 g,619 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Almond Butter,100 g,652 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Beechnut,100 g,576 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Black Sesame,100 g,614 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Brazil Nut,100 g,707 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Buckwheat Groats,100 g,333 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Cashew,100 g,603 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Cashew Butter,100 g,624 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Chestnut,100 g,210 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Chia Seeds,100 g,455 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Coconut Meat,100 g,354 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Coriander Seeds,100 g,298 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Cotton Seeds,100 g,506 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Fennel Seeds,100 g,376 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Fenugreek Seeds,100 g,327 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Flax Seeds,100 g,494 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Ginkgo Nut,100 g,182 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Hazelnut,100 g,674 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Hickory Nut,100 g,349 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Lotus Seeds,100 g,89 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Macadamia Nut,100 g,731 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Mixed Nuts,100 g,507 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Moringa,100 g,551 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Peanut,100 g,605 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Peanut Butter,100 g,600 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Pecan Nut,100 g,729 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Pili Nut,100 g,393 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Pine Nut,100 g,596 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Pistachios,100 g,615 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Poppy Seeds,100 g,533 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Pumpkin Seeds,100 g,587 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Sesame Seeds,100 g,600 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Soy Nut,100 g,269 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Spanish Peanut,100 g,570 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Sunbutter,100 g,617 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Sunflower Seeds,100 g,594 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Tigernut,100 g,500 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Trail Mix,100 g,521 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Walnut,100 g,733 Cal,https://www.calories.info/food/nuts-seeds
Nuts & Seeds,Water Chestnut,100 g,64 Cal,https://www.calories.info/food/nuts-seeds
Oils & Fats,Almond Oil,100 g,898 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Avocado Oil,100 g,899 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Bacon Grease,100 g,897 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Beef Tallow,100 g,902 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Butter,100 g,754 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Canola Oil,100 ml,816 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Chicken Fat,100 g,900 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Coconut Oil,100 ml,896 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Cod Liver Oil,100 ml,898 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Corn Oil,100 ml,900 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Cottonseed Oil,100 g,884 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Duck Fat,100 g,929 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Extra Virgin Olive Oil,100 ml,900 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Flaxseed Oil,100 ml,900 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Flora Light,100 g,269 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Grapeseed Oil,100 ml,900 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Lard,100 g,897 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Margarine,100 g,722 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Mustard Oil,100 g,884 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Olive Oil,100 ml,901 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Palm Oil,100 ml,900 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Peanut Oil,100 ml,901 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Pumpkin Seed Oil,100 ml,900 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,"Rape Seed Oil, Vegetable Oil",100 ml,900 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Safflower Oil,100 g,884 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Salted Butter,100 g,701 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Sesame Oil,100 ml,901 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Shortening,100 g,884 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Soy Oil,100 ml,900 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Sunflower Butter,100 g,722 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Sunflower Oil,100 ml,900 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Unsalted Butter,100 g,749 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Vegetable Shortening,100 g,884 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Walnut oil,100 ml,900 Cal,https://www.calories.info/food/oils-fats
Oils & Fats,Wheat Germ Oil,100 ml,900 Cal,https://www.calories.info/food/oils-fats
Pasta & Noodles,Capellini,100 g,339 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Cellophane Noodles,100 g,351 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Chinese Noodles,100 g,351 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Egg Noodles,100 g,384 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,"Egg Noodles, cooked",100 g,138 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Farfalle,100 g,359 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Fettuccine,100 g,359 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Fusilli,100 g,354 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Glass Noodles,100 g,340 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Instant Noodles,100 g,257 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,"Lasagna, homemade",100 g,250 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Lasagne Sheets,100 g,356 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Linguine,100 g,359 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Macaroni,100 g,359 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,"Macaroni, cooked",100 g,128 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Mostaccioli,100 g,154 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Orzo,100 g,362 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Pasta,100 g,365 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,"Pasta, cooked",100 g,141 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Penne Pasta,100 g,359 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Pierogi,100 g,167 Cal,https://www.calories.info/food/pasta-noodles
Pasta & Noodles,Ravioli,100 g,242 Cal,https://www.calories.info/food/pasta-noodles
